time,PROTON_BULK_SPEED_km/s,PROTON_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VP_km/s,P+_WPERP_NONLIN_km/s,P+_WPERP_NONLIN_km/s.1,SIGMA_P+_WPERP_NONLIN_km/s,P+_WPAR_NONLIN_km/s,P+_WPAR_NONLIN_km/s.1,SIGMA_P+_WPAR_NONLIN_km/s,P+_DENSITY_cm^{-3},P+_DENSITY_cm^{-3}.1,SIGMA_P+_DENSITY_cm^{-3},ALPHA_BULK_SPEED_km/s,ALPHA_BULK_SPEED_km/s.1,UNCERTAINTY_IN_VA_km/s,HE++_WPERP_NONLIN_km/s,HE++_WPERP_NONLIN_km/s.1,SIGMA_HE++_WPERP_NONLIN_km/s,HE++_WPAR_NONLIN_km/s,HE++_WPAR_NONLIN_km/s.1,SIGMA_HE++_WPAR_NONLIN_km/s,HE++_DENSITY_NONLIN_cm^{-3},HE++_DENSITY_NONLIN_cm^{-3}.1
1579925494.0,309.487,309.487,3.09487,23.0114,23.0114,1.0,22.8122,22.8122,1.0,10.8478,10.8478,0.054239,309.456,309.456,141.485,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0645954,0.0645954
1579925594.0,310.686,310.686,3.10686,22.9287,22.9287,1.0,23.4628,23.4628,1.0,11.3278,11.3278,0.0566391,310.677,310.677,160.892,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0702142,0.0702142
1579925690.0,308.906,308.906,6.24873,23.4046,23.4046,1.45367,23.72,23.72,1.16494,10.6325,10.6325,0.151428,308.954,308.954,126.262,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0751164,0.0751164
1579925789.0,306.415,306.415,12.773,21.1106,21.1106,2.40922,19.433,19.433,1.832,8.10499,8.10499,0.571389,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579925888.0,306.477,306.477,13.7894,16.9111,16.9111,2.59542,19.0251,19.0251,2.09015,6.73418,6.73418,0.582464,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579925988.0,308.264,308.264,10.776,20.2763,20.2763,2.06374,21.7637,21.7637,1.55793,9.65586,9.65586,0.535283,308.276,308.276,138.329,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0571846,0.0571846
1579926087.0,307.686,307.686,12.7688,20.3415,20.3415,2.50142,21.0985,21.0985,1.81745,8.79561,8.79561,0.635099,307.842,307.842,99.7039,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0539051,0.0539051
1579926186.0,307.027,307.027,18.404,18.6263,18.6263,2.6643,19.0844,19.0844,2.52339,6.54748,6.54748,0.612915,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579926285.0,310.842,310.842,7.54491,22.0901,22.0901,1.15101,22.5203,22.5203,1.60077,10.6706,10.6706,0.195716,310.782,310.782,85.259,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483806,0.0483806
1579926388.0,313.752,313.752,6.30339,23.0902,23.0902,1.0,22.0826,22.0826,1.76437,11.0261,11.0261,0.161829,313.897,313.897,135.921,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0600344,0.0600344
1579926487.0,306.571,306.571,22.8273,18.997,18.997,2.49806,18.07,18.07,3.28592,5.80799,5.80799,0.598542,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579926586.0,311.742,311.742,6.42657,23.5562,23.5562,1.0,23.1753,23.1753,2.11308,11.7427,11.7427,0.182587,311.711,311.711,112.263,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0578863,0.0578863
1579926685.0,311.528,311.528,6.6342,23.0847,23.0847,1.0,21.7197,21.7197,2.60647,11.8547,11.8547,0.190519,304.846,304.846,85.4842,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0677973,0.0677973
1579926785.0,311.431,311.431,4.08881,23.8975,23.8975,1.0,25.3428,25.3428,1.20015,13.4734,13.4734,0.152997,311.405,311.405,142.09,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.072918,0.072918
1579926983.0,311.426,311.426,5.66458,22.2584,22.2584,1.0,25.6024,25.6024,2.91967,13.2574,13.2574,0.19343,308.688,308.688,206.802,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0485027,0.0485027
1579927082.0,312.157,312.157,3.12157,23.3419,23.3419,1.0,31.3313,31.3313,1.0,12.5706,12.5706,0.062853,312.199,312.199,172.961,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0576856,0.0576856
1579927182.0,311.397,311.397,5.67625,23.1971,23.1971,1.0,27.3379,27.3379,3.91882,12.6575,12.6575,0.191154,302.712,302.712,144.867,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.06908,0.06908
1579927281.0,312.571,312.571,7.21629,24.493,24.493,1.0,27.6776,27.6776,5.19835,13.059,13.059,0.281103,305.531,305.531,107.593,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0656397,0.0656397
1579927380.0,310.354,310.354,6.46578,22.6743,22.6743,1.0,26.7399,26.7399,6.8646,13.3518,13.3518,0.237025,304.969,304.969,92.8997,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0660336,0.0660336
1579927483.0,307.193,307.193,3.07193,22.5721,22.5721,1.0,23.378,23.378,1.0,11.8867,11.8867,0.0594336,297.878,297.878,124.312,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0773619,0.0773619
1579927582.0,306.659,306.659,3.06659,23.0206,23.0206,1.0,22.6908,22.6908,1.0,12.0564,12.0564,0.0602822,306.759,306.759,126.369,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0711606,0.0711606
1579927681.0,308.493,308.493,4.18932,22.798,22.798,1.0,21.3263,21.3263,1.28947,11.5761,11.5761,0.124726,308.428,308.428,94.301,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0605901,0.0605901
1579927780.0,306.525,306.525,3.06525,22.9403,22.9403,1.0,22.2159,22.2159,1.0,11.6792,11.6792,0.0583958,306.576,306.576,131.444,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0692038,0.0692038
1579927879.0,305.792,305.792,6.72171,23.1914,23.1914,1.0,21.218,21.218,2.21077,11.6214,11.6214,0.189535,300.745,300.745,77.8137,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0732993,0.0732993
1579927979.0,307.736,307.736,4.15716,22.9226,22.9226,1.0,22.7082,22.7082,1.08711,12.1043,12.1043,0.13399,297.661,297.661,119.737,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0769167,0.0769167
1579928078.0,308.253,308.253,3.08253,24.507,24.507,1.0,24.0955,24.0955,1.0,13.1473,13.1473,0.0657367,308.272,308.272,88.8725,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.071352,0.071352
1579928177.0,308.318,308.318,3.08318,24.2035,24.2035,1.0,24.7235,24.7235,1.0,12.9301,12.9301,0.0646503,308.305,308.305,92.2714,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0704872,0.0704872
1579928373.0,307.962,307.962,8.51574,26.196,26.196,1.0,28.804,28.804,4.95565,13.6075,13.6075,0.241727,302.433,302.433,149.331,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0781548,0.0781548
1579928472.0,310.06,310.06,6.6839,23.1815,23.1815,1.0,24.0482,24.0482,3.44314,12.4723,12.4723,0.205049,301.328,301.328,86.0448,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0712611,0.0712611
1579928571.0,310.763,310.763,7.27309,22.7385,22.7385,1.0,25.1598,25.1598,3.14932,12.5526,12.5526,0.229172,301.71,301.71,91.5368,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0660164,0.0660164
1579928670.0,306.345,306.345,3.06345,23.5553,23.5553,1.0,23.2886,23.2886,1.0,12.7635,12.7635,0.0638174,297.398,297.398,94.6373,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.069358,0.069358
1579928770.0,305.816,305.816,4.37445,23.9224,23.9224,1.0,22.5292,22.5292,1.09004,12.8883,12.8883,0.154064,295.271,295.271,84.8043,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0751282,0.0751282
1579929167.0,309.102,309.102,3.09102,22.4486,22.4486,1.0,22.4178,22.4178,1.0,12.4976,12.4976,0.0624881,303.287,303.287,87.9131,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0673786,0.0673786
1579929464.0,304.621,304.621,6.37304,22.3863,22.3863,1.0,26.1756,26.1756,2.7952,12.684,12.684,0.213078,297.242,297.242,92.8776,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0663448,0.0663448
1579929564.0,308.421,308.421,6.37618,21.88,21.88,1.0,24.774,24.774,5.40267,11.989,11.989,0.19674,300.37,300.37,102.638,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0559254,0.0559254
1579929663.0,307.732,307.732,4.04408,22.311,22.311,1.0,23.7216,23.7216,2.66435,12.4155,12.4155,0.139582,298.515,298.515,107.986,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.057912,0.057912
1579929762.0,306.092,306.092,5.77072,21.9012,21.9012,1.0,25.0563,25.0563,5.55289,13.2247,13.2247,0.227377,306.583,306.583,157.266,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0569112,0.0569112
1579929861.0,309.297,309.297,6.31472,21.8874,21.8874,1.0,26.5084,26.5084,6.7579,13.7642,13.7642,0.257852,305.457,305.457,185.568,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0624481,0.0624481
1579929961.0,307.841,307.841,5.95456,21.8091,21.8091,1.0,26.0463,26.0463,6.38587,14.4248,14.4248,0.269238,299.825,299.825,9.11326,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0923323,0.0923323
1579930060.0,306.396,306.396,6.37332,22.0412,22.0412,1.0,25.0661,25.0661,6.30391,13.7733,13.7733,0.255878,304.625,304.625,149.261,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0627712,0.0627712
1579930159.0,305.647,305.647,5.94951,21.4276,21.4276,1.0,21.5591,21.5591,2.64963,12.9408,12.9408,0.224941,300.25,300.25,101.077,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.055303,0.055303
1579930258.0,305.837,305.837,6.92816,21.8769,21.8769,1.0,22.2506,22.2506,2.83449,13.2979,13.2979,0.300164,301.158,301.158,92.2004,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0453334,0.0453334
1579930358.0,307.792,307.792,5.81341,21.7595,21.7595,1.0,20.3767,20.3767,2.37218,12.1015,12.1015,0.194091,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579930457.0,306.87,306.87,5.71323,21.4421,21.4421,1.0,20.3746,20.3746,1.92615,12.4539,12.4539,0.205094,301.415,301.415,196.695,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0487233,0.0487233
1579930556.0,304.672,304.672,3.04672,20.4863,20.4863,1.0,21.6608,21.6608,1.0,13.2926,13.2926,0.0664629,297.929,297.929,106.059,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0526659,0.0526659
1579930655.0,305.602,305.602,5.88166,20.4536,20.4536,1.0,22.2928,22.2928,1.85218,13.0838,13.0838,0.23267,297.31,297.31,106.436,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0537443,0.0537443
1579930754.0,307.25,307.25,5.82416,20.4994,20.4994,1.0,20.2278,20.2278,2.65277,11.8905,11.8905,0.196265,301.342,301.342,136.362,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0556162,0.0556162
1579930854.0,308.08,308.08,5.42424,20.6081,20.6081,1.0,18.8707,18.8707,2.61905,12.0268,12.0268,0.188822,302.805,302.805,156.257,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0546548,0.0546548
1579930953.0,309.161,309.161,5.50475,20.5457,20.5457,1.0,23.1269,23.1269,4.07566,13.3442,13.3442,0.236596,305.214,305.214,147.778,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0449307,0.0449307
1579931052.0,307.508,307.508,5.15469,20.0785,20.0785,1.0,22.2018,22.2018,3.63346,13.6228,13.6228,0.237864,303.917,303.917,166.904,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0540361,0.0540361
1579931151.0,307.666,307.666,5.25779,20.1144,20.1144,1.0,18.1586,18.1586,3.08703,13.5028,13.5028,0.245098,302.508,302.508,155.979,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0516193,0.0516193
1579931251.0,306.767,306.767,6.71091,19.9552,19.9552,1.0,23.0161,23.0161,3.23038,13.9527,13.9527,0.355086,302.266,302.266,83.2285,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0442655,0.0442655
1579931350.0,306.245,306.245,5.26625,19.6691,19.6691,1.0,21.8314,21.8314,2.10656,13.8008,13.8008,0.254948,302.173,302.173,202.181,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0443339,0.0443339
1579931449.0,305.363,305.363,5.30521,19.7815,19.7815,1.0,20.9362,20.9362,2.03743,13.5994,13.5994,0.247313,301.01,301.01,178.956,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0450774,0.0450774
1579931548.0,305.964,305.964,5.16509,19.4898,19.4898,1.0,21.4825,21.4825,2.21868,13.9609,13.9609,0.261342,302.246,302.246,171.204,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0452385,0.0452385
1579931648.0,305.202,305.202,5.47555,19.4268,19.4268,1.0,22.5623,22.5623,2.84357,13.653,13.653,0.255383,302.003,302.003,156.431,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0518834,0.0518834
1579931747.0,304.98,304.98,5.89006,20.9143,20.9143,1.0,23.443,23.443,2.20154,14.5251,14.5251,0.278135,300.386,300.386,91.0346,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0596534,0.0596534
1579931846.0,302.411,302.411,6.8191,21.5615,21.5615,1.0,22.5992,22.5992,4.4131,13.0209,13.0209,0.241346,302.948,302.948,143.959,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0670106,0.0670106
1579931945.0,309.137,309.137,5.80429,21.5833,21.5833,1.0,26.8559,26.8559,7.11605,12.8946,12.8946,0.218581,306.559,306.559,102.661,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.056465,0.056465
1579932045.0,307.432,307.432,5.67617,21.6385,21.6385,1.0,24.4509,24.4509,4.30118,12.6441,12.6441,0.203347,305.141,305.141,96.9648,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0592071,0.0592071
1579932144.0,309.474,309.474,6.02356,23.2839,23.2839,1.0,23.25,23.25,2.58587,12.456,12.456,0.193768,301.034,301.034,115.692,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0529142,0.0529142
1579932243.0,305.153,305.153,7.52144,23.0395,23.0395,1.0,22.8913,22.8913,2.73047,12.5159,12.5159,0.265303,298.718,298.718,94.3608,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0486243,0.0486243
1579932342.0,306.852,306.852,4.06439,22.7062,22.7062,1.0,21.2183,21.2183,1.18726,11.9205,11.9205,0.129845,298.392,298.392,131.731,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0466947,0.0466947
1579932442.0,305.81,305.81,4.03447,22.557,22.557,1.0,21.2491,21.2491,1.04647,11.7876,11.7876,0.127402,302.616,302.616,178.782,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0544564,0.0544564
1579932541.0,304.659,304.659,6.80933,23.1398,23.1398,1.0,22.808,22.808,2.0192,11.7601,11.7601,0.190253,304.701,304.701,169.935,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.060759,0.060759
1579932640.0,304.753,304.753,6.68989,23.4076,23.4076,1.0,22.0567,22.0567,2.20166,11.5264,11.5264,0.181631,295.237,295.237,116.814,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0527312,0.0527312
1579932739.0,306.651,306.651,6.75869,21.7661,21.7661,1.0,23.564,23.564,2.49863,10.1054,10.1054,0.144366,300.945,300.945,99.9118,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0608663,0.0608663
1579932839.0,305.736,305.736,6.82611,22.5307,22.5307,1.0,22.6941,22.6941,1.97507,9.30408,9.30408,0.128385,299.307,299.307,106.869,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0598903,0.0598903
1579932938.0,305.127,305.127,7.33742,20.9937,20.9937,1.0,20.9876,20.9876,2.58313,10.0903,10.0903,0.155845,299.216,299.216,93.3613,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0585436,0.0585436
1579933037.0,302.817,302.817,19.2144,18.337,18.337,1.70762,16.237,16.237,3.57934,7.11864,7.11864,0.724926,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,100000.0,100000.0
1579933136.0,305.824,305.824,7.64465,21.811,21.811,1.0,21.284,21.284,3.11867,9.35791,9.35791,0.132749,302.898,302.898,107.336,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0545202,0.0545202
1579933236.0,308.259,308.259,3.08259,22.4184,22.4184,1.0,22.0401,22.0401,1.0,8.57197,8.57197,0.0428598,301.868,301.868,118.62,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0511795,0.0511795
1579933332.0,307.093,307.093,3.07093,21.8843,21.8843,1.0,21.8742,21.8742,1.0,8.05162,8.05162,0.0402581,299.486,299.486,95.4369,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0580442,0.0580442
1579933431.0,304.86,304.86,3.0486,20.0231,20.0231,1.0,20.8459,20.8459,1.0,9.52263,9.52263,0.0476131,299.235,299.235,101.268,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0517918,0.0517918
1579933530.0,306.1,306.1,6.98637,21.0855,21.0855,1.0,20.6031,20.6031,2.59227,8.45165,8.45165,0.108634,302.747,302.747,103.34,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0538751,0.0538751
1579933629.0,306.949,306.949,6.88238,21.6131,21.6131,1.0,24.2352,24.2352,2.68425,9.34783,9.34783,0.132954,300.5,300.5,104.936,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.055472,0.055472
1579933729.0,305.009,305.009,3.05009,20.602,20.602,1.0,22.1698,22.1698,1.0,9.30754,9.30754,0.0465377,299.3,299.3,101.585,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0546388,0.0546388
1579933828.0,303.456,303.456,3.03456,21.2413,21.2413,1.0,21.4494,21.4494,1.0,9.43411,9.43411,0.0471705,299.0,299.0,96.862,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0566841,0.0566841
1579933927.0,304.027,304.027,6.24139,21.7084,21.7084,1.0,21.4572,21.4572,2.18869,9.27688,9.27688,0.117873,300.278,300.278,149.047,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0654824,0.0654824
1579934026.0,304.181,304.181,3.04181,21.7843,21.7843,1.0,23.7397,23.7397,1.0,9.0999,9.0999,0.0454995,295.612,295.612,91.3045,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0671754,0.0671754
1579934126.0,305.922,305.922,3.05922,23.223,23.223,1.0,27.1247,27.1247,1.0,9.40637,9.40637,0.0470318,297.339,297.339,92.1132,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0730423,0.0730423
1579934225.0,307.296,307.296,3.07296,22.7422,22.7422,1.0,25.8653,25.8653,1.0,9.51497,9.51497,0.0475749,307.318,307.318,86.8951,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0519977,0.0519977
1579934324.0,304.585,304.585,7.56065,22.7882,22.7882,1.0,22.8021,22.8021,2.34232,8.78395,8.78395,0.117915,298.968,298.968,99.2443,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0618392,0.0618392
1579934423.0,305.25,305.25,7.45557,22.7207,22.7207,1.0105,22.5549,22.5549,2.24384,8.54794,8.54794,0.110647,297.349,297.349,106.586,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0563415,0.0563415
1579934523.0,304.062,304.062,3.04062,22.4348,22.4348,1.0,22.2048,22.2048,1.0,8.48329,8.48329,0.0424165,297.911,297.911,153.678,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0596443,0.0596443
1579934622.0,303.38,303.38,3.0338,22.5206,22.5206,1.0,22.8347,22.8347,1.0,8.67815,8.67815,0.0433908,295.45,295.45,102.806,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0595567,0.0595567
1579934721.0,304.225,304.225,3.04225,22.4059,22.4059,1.0,22.0051,22.0051,1.0,8.23591,8.23591,0.0411795,297.276,297.276,102.072,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0556834,0.0556834
1579934820.0,303.097,303.097,3.03097,22.0974,22.0974,1.0,22.7194,22.7194,1.0,8.31585,8.31585,0.0415793,292.108,292.108,96.0477,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0607179,0.0607179
1579934920.0,303.23,303.23,3.0323,22.6946,22.6946,1.0,20.7641,20.7641,1.0,8.45259,8.45259,0.0422629,294.081,294.081,99.3265,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0570396,0.0570396
1579935019.0,303.912,303.912,3.03912,22.3174,22.3174,1.0,22.2841,22.2841,1.0,8.1203,8.1203,0.0406015,304.269,304.269,151.623,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0563734,0.0563734
1579935118.0,308.74,308.74,3.0874,21.9591,21.9591,1.0,28.7358,28.7358,1.0,8.86848,8.86848,0.0443424,308.737,308.737,127.121,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0536892,0.0536892
1579935217.0,309.848,309.848,8.47986,23.8279,23.8279,1.12976,27.7438,27.7438,2.77101,10.0002,10.0002,0.175497,309.854,309.854,98.7938,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0479961,0.0479961
1579935317.0,308.33,308.33,7.52689,22.2491,22.2491,1.0,26.0326,26.0326,2.66402,9.78274,9.78274,0.144342,308.482,308.482,124.547,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0542008,0.0542008
1579935416.0,309.692,309.692,7.41056,21.6748,21.6748,1.0,27.1521,27.1521,2.78871,9.82681,9.82681,0.144632,298.706,298.706,109.095,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0585848,0.0585848
1579935515.0,307.271,307.271,7.57318,22.3886,22.3886,1.0,26.1953,26.1953,2.50622,9.8783,9.8783,0.156401,298.858,298.858,110.748,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.057241,0.057241
1579935611.0,307.585,307.585,7.32195,22.6274,22.6274,1.11147,25.9828,25.9828,2.30456,9.13488,9.13488,0.131684,307.604,307.604,155.192,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0593782,0.0593782
1579935711.0,304.805,304.805,9.27038,21.0145,21.0145,1.0,23.6822,23.6822,2.27046,9.07107,9.07107,0.179212,304.94,304.94,120.618,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0471278,0.0471278
1579935810.0,304.688,304.688,3.04688,22.5736,22.5736,1.0,26.5214,26.5214,1.0,9.85967,9.85967,0.0492983,304.778,304.778,155.412,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0615674,0.0615674
1579935909.0,308.504,308.504,3.08504,22.526,22.526,1.0,27.4132,27.4132,1.0,9.41416,9.41416,0.0470708,298.632,298.632,114.424,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0569588,0.0569588
1579936008.0,307.534,307.534,7.19131,22.4327,22.4327,1.0,22.6772,22.6772,3.10646,9.73126,9.73126,0.145348,298.698,298.698,111.69,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.052651,0.052651
1579936108.0,305.74,305.74,6.29089,22.6854,22.6854,1.0,23.3626,23.3626,2.34138,10.1034,10.1034,0.133862,305.923,305.923,121.578,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0503451,0.0503451
1579936207.0,305.211,305.211,8.43141,22.2457,22.2457,1.0,25.465,25.465,2.23499,10.0013,10.0013,0.17465,295.179,295.179,101.313,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0436278,0.0436278
1579936306.0,304.531,304.531,7.12702,21.9637,21.9637,1.0,25.3363,25.3363,2.10199,10.3612,10.3612,0.153102,304.9,304.9,192.908,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0580386,0.0580386
1579936405.0,302.236,302.236,3.02236,21.9513,21.9513,1.0,21.8612,21.8612,1.0,9.5978,9.5978,0.047989,302.516,302.516,130.983,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0483162,0.0483162
1579936505.0,302.663,302.663,4.58497,21.7534,21.7534,1.0,21.8748,21.8748,1.0,8.46152,8.46152,0.0719215,302.758,302.758,151.782,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0570467,0.0570467
1579936604.0,306.795,306.795,7.59869,22.0678,22.0678,1.0,24.7556,24.7556,2.18414,8.77147,8.77147,0.114467,306.834,306.834,120.272,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0525844,0.0525844
1579936703.0,306.045,306.045,3.06045,22.1317,22.1317,1.0,23.9427,23.9427,1.0,8.30583,8.30583,0.0415292,295.889,295.889,123.304,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0516101,0.0516101
1579936802.0,305.11,305.11,3.0511,21.6532,21.6532,1.0,24.2791,24.2791,1.0,8.20259,8.20259,0.0410129,294.867,294.867,109.168,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0551366,0.0551366
1579936901.0,304.299,304.299,6.44612,21.3482,21.3482,1.0,23.0641,23.0641,1.86488,9.22027,9.22027,0.117136,295.539,295.539,108.981,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0537167,0.0537167
1579937001.0,305.194,305.194,7.24424,21.4655,21.4655,1.0,24.0877,24.0877,2.24844,8.76674,8.76674,0.114624,296.698,296.698,112.532,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0541562,0.0541562
1579937100.0,305.622,305.622,3.05622,21.3884,21.3884,1.0,22.0627,22.0627,1.0,8.67122,8.67122,0.0433561,299.09,299.09,107.132,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0519556,0.0519556
1579937199.0,305.792,305.792,8.34392,22.4204,22.4204,1.0,22.6083,22.6083,2.31713,9.4262,9.4262,0.159055,295.538,295.538,85.0765,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0518275,0.0518275
1579937298.0,308.133,308.133,7.31758,21.9254,21.9254,1.0,24.024,24.024,2.27313,9.05948,9.05948,0.119742,299.503,299.503,107.98,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0555224,0.0555224
1579937395.0,307.2,307.2,7.51578,21.9703,21.9703,1.0,23.4116,23.4116,2.24526,8.57908,8.57908,0.110687,301.749,301.749,115.168,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0513948,0.0513948
1579937494.0,306.589,306.589,7.48373,22.0758,22.0758,1.0,24.756,24.756,2.10684,8.76003,8.76003,0.11935,297.735,297.735,107.622,99999.9,99999.9,99999.9,99999.9,99999.9,99999.9,0.0554141,0.0554141
